A	B	C	D	E
0.1930623003507409	1.7465265677804662	0.7954559972670976	1.6724555662860314	0
0.4030276404853085	0.8529452812877081	0.3141411231356508	1.7420463793472754	0
0.4968603114305631	1.676849864281167	0.01800839474489946	2.331994520550208	0
0.5005639129436567	0.7586865309944075	0.3743798692949293	2.74083433605135	0
0.3332121065049436	1.3263470027369235	0.3407596089659656	2.4826168221163827	0
0.16297351981549046	1.8980875565238966	0.03275014856902092	2.5005752338722713	0
0.5041904446250272	1.99298461170763	0.9040949199791831	1.4537087559916195	0
0.28053125744989404	1.3150130411778882	0.12112975275736715	0.8859421300720947	0
0.1585447387793868	1.536829182661365	0.05318724652160978	2.911411737956326	0
0.26572592934810413	1.0572203342411586	0.7348244836742468	0.4711929769726364	0
0.6235080973893182	0.5997053997284443	0.7014015987675969	1.7849296794282083	0
0.07914284826341222	0.23673545169283416	0.4435797720560246	1.4785205916451942	1
0.6395274667288586	0.2665771872403475	0.6755554318948942	1.0189592616725358	1
0.7126598617056185	1.8322354512730787	0.7721709932529746	0.4182591906444151	0
0.54658498439015	0.48259795340728506	0.43826490537805296	1.623945113351236	0
0.030031351019683017	1.525234092104079	0.6392942939981735	1.114359103271581	0
0.8457772948659326	0.06921013838891055	0.2025543919314996	1.375029205363822	1
0.12285554193650161	1.1800559213209347	0.37878715126747897	0.8476081785555977	0
0.7838097860039556	0.6883387731854187	0.6550991005375437	2.6166906582427	0
0.5641794384957939	0.7542778955847649	0.2738412950847141	1.645543274856332	0
0.6370658603888927	1.0765100945349368	0.3968427031041125	2.7240396967802134	0
0.7733367792050081	0.3565434417261206	0.7329248416322274	0.008754567002230762	1
0.004876828105341957	0.9247741017384103	0.7257761360419009	1.557260199514963	0
0.8566055108102759	0.6590586324114629	0.7676522928625794	1.8111632169597873	0
0.968797775678682	0.7967625716473037	0.9381587949809121	0.4118650408112018	0
0.163875093614124	0.8455690055815632	0.8447240431748376	2.8747387205121604	0
0.3517113580634973	1.8406954528043804	0.7397389846373267	1.756075441404978	0
0.2546886614123811	1.308969186745472	0.11442625693209785	2.576928904446487	0
0.15902687787301983	1.1782321012881138	0.8146360910304331	1.1927896260842683	0
0.9774972773170861	1.5865672025098425	0.5342058677361293	1.611020821909905	0
0.21392717179134502	0.011754782402906727	0.3958215176248516	0.2065980908594962	1
0.25809705206685873	1.221257574396985	0.5837638790295012	1.2005527141642678	0
0.5015898750981775	0.03575906769032877	0.19158010914150014	1.449318296986715	1
0.39644433698902504	1.4957626703604978	0.7316515439173432	1.8487806386236008	0
0.05045341314593055	1.1382357889513157	0.7259344024692147	0.06754038048142119	1
0.08361025179874715	0.8376866633516109	0.29584918855131326	0.7651622895579686	0
0.8652379694248185	0.21854030820680403	0.175371293299731	0.6458396665713757	1
0.38500006813772003	1.3738412586119317	0.5569179565348743	0.06420683662896154	0
0.978821783212453	1.3524844555524063	0.06617431356498171	0.42829246096001283	0
0.6575272871338663	0.9881061216422393	0.07075583389301776	1.8846176323468944	0
0.5814520985046139	1.7344074459386345	0.31215096549722643	2.313555049706211	0
0.05176345530281534	1.1185558982496833	0.6190272159324125	1.7456732385234228	0
0.7300167125235869	1.4170035757520623	0.019491639863023158	2.5583812979065814	0
0.5144623931352197	0.5669365286672938	0.9062984098803188	1.783266901928818	0
0.6615976635006274	0.8502767573957517	0.8142602880291181	2.0898829754368755	0
0.38595728832816545	1.456997195268016	0.8337494709379709	1.0275007198239898	0
0.8352892947835504	0.3992547389387817	0.9604105292294054	2.47340898096027	0
0.2828246566847852	1.5635612794113183	0.771164881421433	2.483011782089681	0
0.40563230147939433	1.629213203492966	0.012800409505139165	1.5058706059221383	0
0.8598436057560793	1.8551567591480045	0.208002868117657	2.0722729310604966	0
0.5931571749276061	1.102948445407644	0.5258578524433868	0.434747222049237	0
0.027219700810587888	0.3756055003086798	0.3963894554543371	1.097945258985329	1
0.6672449345843472	1.484269248845425	0.8777182118337898	0.08267296319283945	0
0.2212822087045182	0.011429122093094879	0.8144458054474295	1.069539539893741	1
0.049289296160623275	0.31222923661749835	0.945849052651998	0.9285274154369286	1
0.4368869163556349	0.6960731809584961	0.8761581829662228	2.4001516603653856	0
0.15192417211732723	1.8280262350424297	0.024134346227177916	1.4699883247014354	0
0.26124121364729314	1.3154219360738177	0.030276082208261723	2.213562406723781	0
0.07026798026362724	1.4092528172609737	0.9356476591949853	2.7967509617608663	0
0.21912892488516023	0.12990393167684955	0.3491435383182131	2.445912678932118	0
0.5563727529468002	1.303987872589206	0.3359497705276122	2.2571149284166823	0
0.6920573170850299	0.4369028974829001	0.07411734696677719	0.3418171339307785	1
0.6786216985502896	1.708691460659983	0.27403526881126217	0.2183931076531963	0
0.4131546997701594	0.13511619091480442	0.5176945719939327	0.9854312974049917	1
0.653693651701253	1.0035569970560538	0.9326923467026746	1.7740152786447534	0
0.24943149294843991	0.30419869575752045	0.7174389648294884	0.33434256591815104	1
0.05681137371445588	0.10816170980270079	0.8953335571718394	2.575364724311597	0
0.14360654643921045	1.7065264302667709	0.14202189967729117	2.7071541478787315	0
0.19312964150974932	1.6633258972819938	0.10131262836067612	0.9344318513359734	0
0.04038000816319676	0.7289834281916792	0.9846347355624017	2.9595572348553847	0
0.10116994171642812	1.6331892788917077	0.6927666188446531	2.519454538602087	0
0.46766085571354177	1.5623271342814313	0.1741857233078845	2.7430045259597358	0
0.8872292179882711	1.2345163996130069	0.4241069339096155	2.125932363678248	0
0.3424264721098562	0.8946069516144299	0.3864924045805632	0.670330371198397	0
0.6323120189939679	1.8773541440181252	0.06682094438493857	0.4377755473356224	0
0.5461233539756802	1.5660527082379163	0.5574254030983821	0.3559127577369513	0
0.4262003350771977	0.5093947908688314	0.5045016029707249	1.0839963215945638	0
0.6105358964912847	0.29598705374725776	0.7954535531142698	1.5844399174631163	0
0.8932329747127842	1.8345992375048117	0.21549721294489055	2.0762426582769136	0
0.036341053337723195	1.6173269064701408	0.5919358099180017	0.5159430085443221	0
0.19557800921816149	1.800152244815103	0.9963865777571503	1.1105815434949806	0
0.634550627716075	1.162052455261717	0.19683099667516823	1.1120916390118705	0
0.13285182085610558	0.6706124405336198	0.42486025025361085	1.3004106669773536	0
0.4474203172746467	1.1696161052322769	0.6802932278154225	0.6666860925777637	0
0.054263295092666364	1.4625731091888976	0.40792200687358127	2.2770896043232156	0
0.5129977854663214	0.11539659484967202	0.6063022070336697	2.443204402104568	0
0.8292544589109805	1.4076903132594978	0.896772926143047	1.8106834111563153	0
0.3615418360552518	1.887480021197608	0.44458187984516484	0.8634714205412689	0
0.45895243986551804	0.5019790011578937	0.3757617724195135	1.8281711855300005	0
0.1178965706823657	1.3525622884790025	0.5333489915490524	0.41463667679920435	0
0.46057181130846525	0.18975538990633534	0.970303367505453	0.251100023279916	1
0.06361091380145967	0.915005572551512	0.19086418850963693	0.7919348443906858	0
0.13943594691320327	1.7773993766737664	0.6828037311692091	2.6916631405428264	0
0.8048256137581611	0.27340461854263354	0.8514292757932722	2.342083796110524	0
0.31941452259003933	0.22760436710778875	0.8705238923862127	2.2895618373298934	0
0.17773642981081061	1.2835737495673099	0.5333349738019045	1.396457559139999	0
0.4284096075002658	0.8169935092590765	0.9861941925795781	2.7151227038371792	0
0.14049937932183243	0.12162092964098936	0.7252510496493177	2.157401047665466	0
0.8391204294159085	1.5715050114718194	0.43157896777885174	1.8976203372960987	0
0.8210525811797179	1.5051525099364071	0.6358003684867615	1.7330549918352478	0
0.1047473362556578	0.7670606683714654	0.6899557463629646	2.654689295377562	0
0.05715305542683746	0.48162620864047967	0.4993960920940119	1.5080001561159073	0
0.43401913346190824	1.6086103499347713	0.43821497719128033	0.46641227235550675	0
0.5672888209754637	1.439947280247873	0.12736551626565085	1.7022690014327502	0
0.37496007947308496	1.667523161573804	0.7678992801795721	0.6882534567569795	0
0.6364700365503052	0.38503576322905153	0.4527685008335943	2.476767725562735	0
0.5882056200609065	1.718999634345999	0.017058073435497145	2.9127291641526307	0
0.4254246221499508	1.945412069652541	0.6943745661595202	2.796615572793068	0
0.5621609491681312	1.3813726998800535	0.6205252083805004	1.4986533184485624	0
0.267870551190201	0.025529787442404528	0.05728520791741121	0.6110981834940966	1
0.392898036456406	0.8681990103020583	0.5276151954693158	0.5886970839723391	0
0.5285174005477956	0.007122232261603356	0.938315555073384	0.5335662143988984	1
0.6652899550605932	0.5390021486354115	0.8406598122927346	0.058832915689929544	1
0.5109498195082431	1.6471606366808809	0.762130040385438	2.2631593721172583	0
0.9908432738699412	0.7474889158745193	0.7549937400530626	2.647034743466526	0
0.023942501041546937	1.626207090408671	0.9307795382966423	0.03170757399439217	0
0.3637352694150924	0.39828516398090263	0.027568576001968714	1.5765728327635145	0
0.36966319153515936	0.01563984856866152	0.48822289828097143	0.9210111161882893	1
0.24385402397589961	1.0814861981275403	0.3813149100932097	2.0747323651694467	0
0.6114990269126812	1.6244974941306018	0.8089434885994247	0.2960629852685055	0
0.4154276248823149	1.278378890785333	0.49875261868716514	1.370391564660649	0
0.18553299952031965	1.6154987029605248	0.7332148082556782	0.5991859225697638	0
0.39541684535835364	0.3482613769036964	0.9067011034496943	1.3951487791976311	0
0.9381311053739833	0.3714575929747692	0.732120636043582	2.764643368361509	0
0.06991612139686176	0.40203846430800283	0.4146582038017227	0.02522424658018685	1
0.41021773181219834	0.5155925123648086	0.8120608523982581	1.3148285086731168	0
0.8829769211343841	0.609852319815837	0.6673900945711364	2.155971958036126	0
0.6470143230183885	0.1663637688776225	0.5819382902411224	1.3135092929084085	1
0.041033494590329345	1.0099834095259417	0.8555429297292734	1.9440032883000014	0
0.6423451266862074	1.834114631888597	0.7422109784223493	2.573202239548826	0
0.24265130752620023	1.6952943562114775	0.6723903595595289	2.7993450255263377	0
0.32076165224936104	0.3415143826246869	0.12467153422029253	1.7999669143362909	0
0.3553015622372139	1.0951414364177392	0.4326263006958678	2.8067434868802135	0
0.7150299223093223	0.11915128999319169	0.8152788986348641	0.34278324836434093	1
0.05415142731612621	1.56588755628411	0.37373711302786106	1.3345631496116548	0
0.008772586260940796	1.9797904230445327	0.1513775503550392	2.5898759924859087	0
0.895120786663155	0.7613742639669523	0.05530077415864243	2.1934739197638655	0
0.5244947308564832	1.360238719286048	0.48564788269604997	0.0645019362546232	0
0.4764480491061348	0.6716251437022369	0.403006970323049	2.3674114208785255	0
0.44556452724288864	0.12582018883510382	0.2850016515667707	2.2043464966120836	0
0.2443878883730325	0.42658475680801744	0.29303119009414225	1.0405543643637438	1
0.3975261668552199	1.3441735645632682	0.1587489919000291	0.2078537165296428	0
0.526185721799613	1.7232308070167623	0.4805819708413096	2.2048834451172254	0
0.19278421819677338	0.6557253319043836	0.26341820350676026	1.4040530412983094	0
0.33467475737691144	0.45223942404775475	0.24289120373628925	2.2630637610386155	0
0.8777064388371172	1.802164081279331	0.05749403405992615	0.5078630989476076	0
0.30502565826444483	1.1251495953518487	0.35998295254383983	1.4127460132023417	0
0.6610087382325939	1.0638587509567248	0.9192551175143703	2.3462299769869834	0
0.7357106708713833	1.1152356259527747	0.02444508725926131	2.940840004375164	0
0.6045824151095038	0.6864313552243246	0.14853579413660178	0.7197373338749655	0
0.6414153480037258	1.5259725649132316	0.975873303470029	2.8821410433164116	0
0.47533758286511196	1.24668612549477	0.11960081286466351	0.00456817896495354	0
0.746932493316129	0.5197506738154785	0.23115277083194208	1.5439360155079778	0
0.6229912421410696	1.264649647824669	0.8566677337132551	2.1779425199386084	0
0.27553719229870244	0.6215484501054678	0.1092868947004142	1.1652901276058159	0
0.4573234295747357	0.15671646238159465	0.16844659017176689	2.9379931672495907	0
0.33959523046322015	1.7292815420556362	0.9217287451286035	2.7791853384890004	0
0.7922307951571377	0.3485002521000313	0.09759232810442275	2.707644850586494	0
0.4971299072339833	1.376237383287063	0.018656888428183582	2.7784482993420494	0
0.1300612228251219	0.20185993697184346	0.3210787065465558	0.9618956277869497	1
0.931829084851089	0.6734777328228194	0.7287728772034325	2.084312234829601	0
0.956094095569394	1.6646360881726676	0.5283872520230314	2.402074613032161	0
0.008164529690615208	0.8607577399762638	0.9775348284346029	0.4848958951168675	1
0.7070643275955132	1.495211105633396	0.317215573769678	0.3827894460453196	0
0.9719157022271371	0.9422781350943039	0.762761202680558	0.5054767127496016	0
0.7291090664738576	1.4052421282666774	0.16355896602114373	2.4652230631306304	0
0.2715311311947135	0.0013238429420754372	0.0979598184486451	0.0014578138959064901	1
0.08240453375277923	1.1489053353800243	0.3538200081302665	0.997411333050686	0
0.5004770014928764	1.2361747595308363	0.5228418654510313	1.5081272112833377	0
0.8756143894463704	1.080112423692496	0.7477005402989805	0.44293774448837564	0
0.08164502333564672	1.4145401680596368	0.23604844472740827	1.7792786204629591	0
0.6351621750618379	0.7171429064487485	0.2440952318685371	2.071772322662432	0
0.941104670031434	1.5974270557559627	0.4734200897755101	2.4570687985815165	0
0.9870597591858835	1.8092151677010406	0.37048928658327296	2.894404905342065	0
0.5929351755657953	0.7377568316501424	0.8588134044322261	0.5264130933912409	1
0.5041105626369192	1.5594692230976628	0.9852286841761045	1.7242511805483343	0
0.9991739422479439	1.5656713543038718	0.7754943649183504	0.5140800341799734	0
0.7380201533106875	1.4392047386625664	0.9259619606434611	0.39746250163537444	0
0.9979105018814883	0.9699120074175467	0.5427814851691964	2.4429460224539934	0
0.1707736660417255	1.9268229128022385	0.641193836802697	1.6017066316398112	0
0.2908694448009802	0.1339150743640969	0.9381761594175814	2.146937319838229	0
0.8834406800111249	0.14745955655299503	0.8217659409119232	0.10719220334475843	1
0.2642105927925519	0.0576668409818244	0.27433786554097084	1.845545548038774	0
0.478026081116093	0.08093833424452868	0.5774356477236426	1.5956066134440425	1
0.40249184561035134	0.20144596859471964	0.7691400503960083	2.0256990078664643	0
0.4615129014682866	1.2565076201190528	0.7255627846606332	0.8223130847625815	0
0.12072633432692403	1.3118103299735402	0.0831889565001257	2.477194585880496	0
0.1909807197722574	1.3769146553190266	0.44500535160821575	2.159596844241685	0
0.7948909201214439	0.2822536299791085	0.6201753756815205	0.3505333382593405	1
0.2764801603055137	0.42906679891093646	0.46563774809414216	0.49613455667561235	1
0.4298807947115876	0.09173887471359365	0.9801234901336838	0.6954235866435823	1
0.0344960644522766	0.24626938892849215	0.19349250246962968	2.879715003363053	0
0.019305231551458246	1.2101477235366325	0.41727826627579334	2.8721334716976	0
0.7961693869045661	0.8808587930711334	0.3501233190236256	0.031946895056265356	1
0.043563504223474214	0.20890830390219928	0.11438763989988898	1.1655027848634938	1
0.5585210946185083	1.0856658994567376	0.9802537317098663	2.519105251508062	0
0.7704973356217606	0.5062494275511265	0.42801369922270505	2.093311518306412	0
0.5441863511858842	1.708252852433411	0.13896003292031067	2.6151000342861583	0
0.8681630337244398	1.4047966741684832	0.2733658596197146	2.605040702015601	0
0.387381456733197	0.21475628653061873	0.46077152961684376	2.703260787983683	0
0.6563198616468013	0.881087057123082	0.5831984337364526	2.442936683698923	0
0.3533977855533019	0.6737404437083476	0.4418762728005269	0.455200445622977	1
0.8768955830026635	0.8766625450643775	0.945371256829911	1.2488087572835653	0
0.6033325578212696	1.814719111153759	0.7620054582764253	2.0782542936243846	0
0.3827843736342683	0.3299644125309935	0.084656179201264	1.6765452859872099	0
0.19745398656768143	1.306392265799263	0.04695227776220379	0.7876759179661201	0
0.5208033520317766	1.3337691199898287	0.43389364115208184	2.6323005079020643	0
0.1727108513451876	1.6754808791927285	0.11686084095614269	2.383251998770913	0
0.38605115107848054	0.3418938231641382	0.9193366618232112	0.7022046639688594	1
0.15153296833692276	1.0389427533598599	0.23692666874563229	0.5473881919257193	0
0.6527407085394344	0.8958176925929633	0.48615143024081553	2.127815880627347	0
0.8555014938151235	1.1657858990729069	0.5866937743485654	1.1216816712454292	0
0.45645806802813216	0.17686332089568024	0.17352037579517998	0.28998197591929376	1
0.1191904372749516	1.0868877053839687	0.2101026246438289	0.8109640578743672	0
0.9078265363926775	0.5957943649625437	0.5892833229467702	0.8609749512501311	0
0.8593089020463156	0.07024364474987821	0.5414141991955748	1.63282228556938	0
0.6439921392262051	1.103835538402123	0.9067969214952086	2.535551766205904	0
0.8355322763693279	1.2905140343521644	0.2709661902417789	1.667123735185015	0
0.33525314290359387	0.21958540905416668	0.4095154021487113	0.9745414981330811	1
0.2935602516720306	1.0945447539814925	0.12064569192277441	2.4650755454520508	0
0.8943546847850901	1.9024673262547023	0.5767729482845262	2.1966831652998664	0
0.6109208881707442	1.558304406514112	0.6579224716217492	0.0286919916843269	0
0.9770925477322655	1.6010444634506922	0.8196280495119824	1.9230271181199945	0
0.2643148379511312	0.4946002906956559	0.11953620635574802	1.4892788037848728	0
0.08951654039016599	0.14695112922037246	0.11818197683751186	0.30499211826750006	1
0.5551739950057633	0.12991679291878055	0.6591358192431885	1.4071299007769005	1
0.33632204512628416	0.8269618575773949	0.6024733029015468	0.6562524732653802	0
0.227791122673764	1.5720920527832465	0.763778924916339	0.25827506038587866	0
0.29118723752951947	0.7819234235864114	0.7443412017392629	2.679357698383285	0
0.5992042373142621	0.2955428474478794	0.4042607635778491	0.3203685709584897	1
0.583993183829939	0.9268778754942766	0.7473482747489797	1.8701207125697348	0
0.009224418003725865	1.6544640433817064	0.8497665604179643	0.30055006840847975	0
0.8168682379262049	0.7755750293296415	0.32038116113919934	2.7880825035643753	0
0.4094731571448772	0.7983334928899519	0.1261412610379713	1.45546611322838	0
0.7971018812516112	0.44970981613921013	0.6089600950960566	0.4570545759987975	1
0.05180238639104462	0.4082808727728813	0.13191885311865237	1.4899436287942278	0
0.384057265910541	0.9293487600742136	0.4810019681568817	2.1627000188920564	0
0.26719867317340806	1.4325700471857137	0.7082524941142416	1.325042454223366	0
0.18130258947482847	1.6129453362468633	0.1117824091385291	2.101359164745307	0
0.3946507227829754	1.2920796941059336	0.2989774378776201	1.9321779522248872	0
0.6202658723879211	0.9321094340799223	0.6611859605166964	0.6764430446227226	0
0.341674688055299	1.3131152989662969	0.8273391547817811	2.388899474051613	0
0.7633809019806607	1.5175640254972125	0.9541544412216774	2.662976811148626	0
0.4844227423265701	1.8558403391111382	0.02150539302844212	1.2080463027578374	0
0.4524941837988409	0.7958205549766242	0.28979414360296074	2.759691562273151	0
0.7625957362233166	0.6077523547469967	0.003921130666606709	2.228120109496335	0
0.8307062261039546	1.48685552696244	0.529527440451873	0.979652167449349	0
0.14723100277601353	0.1701091421990344	0.4848256430377751	0.8658475281997747	1
0.40400291061135196	0.527195404567357	0.2287899189903666	0.35360577626435885	1
0.06889152072302329	1.6704057095317675	0.6660353796034031	1.2106546224781385	0
0.47755303365079105	1.183523954238168	0.059241776037133875	1.4510369110912662	0
0.6041508193025715	0.9857856551708692	0.19201777088249727	1.0492415206239194	0
0.27621291201056053	1.39312381354632	0.010814002431584813	0.935444421541988	0
0.7169976160737104	1.8837114468704579	0.556644577144219	1.5042063186977719	0
0.42000461001138345	1.5195609842257365	0.9167508651052656	2.967351505750675	0
0.8840536851826163	0.18288241742250277	0.6985241259209742	0.23646114134865992	1
0.8773818015072297	1.0786439062781283	0.13210953376592016	0.8211152134952264	0
0.9932507195413897	0.35282399726338864	0.2040270535023262	0.8331483995351149	1
0.005742836438210053	1.4279941348687906	0.12092473228716438	1.0870696145289647	0
0.24557849001442922	0.5045080018287837	0.3249064604379204	2.8673304199717133	0
0.47367213606560243	1.8302233844622107	0.0010726750113017047	2.7130497788989762	0
0.5227903639546203	1.7396265105249706	0.22162625230501976	1.1770001694154808	0
0.14636812631671559	1.0908302610644962	0.7638518034104628	0.17073787763602255	1
0.3938526797899493	0.8324687216303495	0.37519680208299233	1.582262351971874	0
0.04673660740930441	1.3065128569156446	0.0873250912042487	0.9387314950734501	0
0.18132865267249176	0.74496661768806	0.2671855562513332	2.203175529025998	0
0.9635979273553401	0.31883341614169525	0.018820040432218077	0.1866919660553702	1
0.3384733078268992	1.593171968734648	0.7618164304974926	1.570781358969338	0
0.5327677144391211	0.09394527508688832	0.05255642632525259	0.6988802824478659	1
0.09850181596752683	1.309444062657626	0.7348012314664909	1.9918673483968745	0
0.5783317188377632	1.0570504212796943	0.6667887049018799	2.212204712723555	0
0.9603880874744763	0.30109567198109666	0.9934247498942462	2.6851100405701436	0
0.714688503930839	1.718307111036084	0.6565995983192525	1.2589335878692864	0
0.8373511483452315	0.5633146051769746	0.5041213243898031	0.2607232850020864	1
0.3524735709233886	1.6721530097535613	0.9851085186596469	0.4183797593965366	0
0.5510307499432111	1.5749320085730123	0.9518306335376361	2.9339203029412744	0
0.38805481720412105	1.4282171292437973	0.608357407710983	1.6018601733949143	0
0.77114328845038	1.9525075140437453	0.5500376546860201	0.6096350354924367	0
0.5202281617633723	1.790320558733414	0.4134769145871575	0.07634828759162682	0
0.14326161976104013	1.7128110684986289	0.9769101973257923	2.324993350921169	0
0.8100449049101243	1.9363894490988196	0.8252331802845612	0.7864056412644446	0
0.7805075438840161	1.4235710031222144	0.19897131072952168	2.928523031826636	0
0.9203657408035162	1.1552484099128049	0.07159909326254432	2.261878851184401	0
0.3336093679422093	0.014938087275061962	0.637934507476042	0.46188903560440764	1
0.07226842107761866	0.760956790794554	0.05193723760053648	2.2028252819703042	0
0.49151655477246836	1.2825021965775194	0.5683842342653787	0.07058771156380794	0
0.5823207850337022	1.3131240940547642	0.3168369318124151	1.0239322762091412	0
0.3236624100142401	0.18081160583406763	0.6780296289476637	2.514605220956395	0
0.9419674148240886	1.762929597585005	0.6067503963012207	2.4995276002562887	0
0.004890913390349416	0.8336084066250291	0.6075213299144017	0.5574548296020772	1
0.5846538682237239	1.993154383341163	0.30386802369038546	1.0013046755068777	0
0.42695155321697353	1.509953354365481	0.19488358872497613	1.4247227004456944	0
0.5891884629473343	0.8719161790857926	0.2125371055283496	1.9536085017079876	0
0.03164576565337107	0.6632589909562971	0.3097697599211159	1.9187091109464802	0
0.6555795248878993	1.9480746931789774	0.9973054762479188	0.2700688113041213	0
0.36705975817325687	1.0401852357634511	0.18297781416056758	1.9375951770807491	0
0.3477932179417472	1.3777612387351819	0.34297904059811557	0.4976060507473077	0
0.5323033354167368	1.3048871853212451	0.6305826038651142	2.1929979034777647	0
0.5583695427264733	0.48066239218656537	0.4127796281953625	0.383229212808854	1
0.3556267272874356	0.966510622535605	0.3957171527344584	1.9231352421611971	0
0.2672417515358213	1.6443730761763278	0.945606933651813	2.4235968817585487	0
0.30892073652267826	0.37549129387345803	0.35988651444950037	0.7489719793903209	1
0.8143745333414598	1.6239739407079907	0.8921192794560947	0.6048079722718234	0
0.6967916317660827	0.6953196431917994	0.4480110194190159	2.8876944799239412	0
0.782185693661677	0.7138537863307859	0.870394650180999	0.30003269698848767	1
0.4709371870134528	0.7084013365457635	0.539396987214846	2.9754102158228677	0
0.24636700201763073	0.6583131956183448	0.8885237177527123	1.2619772865262835	0
0.08201322054483196	0.3380089098983474	0.8214145398006896	1.0924965123704533	1
0.8984223487971763	1.2114199895925646	0.7980012852992957	2.228638354599619	0
0.2641996368346108	1.9516746648159715	0.3579434487679648	0.2758240324853567	0
0.0033093439289701987	0.3006361009077918	0.1575558036129664	1.4557640746955882	1
0.25542488323626533	1.5308582097457986	0.17096924677465164	2.458865790864847	0
0.3390533654081336	0.2845802208575836	0.5746070762316048	1.1497784184215616	1
0.7175964335806098	1.3844367609253265	0.12849911006920534	0.29443122590840887	0
0.9679887365388011	0.757687469430002	0.3936002591868192	2.6370426442981443	0
0.898528426168064	1.5984278448849083	0.5867872327453517	1.3749005056624442	0
0.8387711665051719	0.6667596806933578	0.42980163839387797	2.4049570629087693	0
0.746112597134576	1.7437943809890144	0.28597381189426674	2.442904721411254	0
0.9260452501618824	1.3685822937634105	0.9642852236483437	1.6358464861846858	0
0.19831320617489867	0.16819397466179709	0.9356327928649159	1.5500853418428424	1
0.5792100916426043	0.4968154255578303	0.17894696094114093	0.10547379552306835	1
